review_uid,destination,pool,stars,text_clean,aspecto,label
gm_6332c151eb12f596,Reserva Nacional de Paracas,B_minado,5,"Nunca habia ido a la Reserva y me pareció muy lindo todo. Asistí con unos sobrinos argentinos de 12 y 9 años, al explicarles lo q era una reserva comenzaron a recolectar vasitos, envolturas y más. Lamentablemente mi sobrina piso algo punzante de metal q gracias a Dios no se lo clavó. Fuí a hacerle saber a los guardias y me explicaron q todos los dias limpian las playas pero q la gente no colabora eso es muy triste. Me dijeron q vaya al museo q alli me darian unos polos por colaborar con la reserva, los chicos entusiasmados quisieron ir pero lamentablemente ya no tenian polos y les regalaron un librito para pintar y desarrollar unos laberintos, les dieron también esas sintas donde se cuela el alcohol, mascarillas y un toma todo de metal muy lindo. Todo rotulado con nombre de la reserva. Felices nos retiramos del museo q por cierto es muy interesante. Gracias por alentar a los niños y motivarlos a cuidar el medio ambiente!!",limpieza,ausente
gm_5f15b04f6790cc6d,Reserva Nacional de Paracas,B_minado,5,"Ess bueno.. Se puede ir con niños antes de partir ahi muchos restaurantes por la zona.. Para ir a la reserva tienes q comprar un tiquet y alquilar un bote q te llebe aparte del impuesto ya echo esto esperar a que te den tu pulsera y poder ingresar , ahí encontrarás focas pingüinos de humblot y aves guanareas etc..!! es un lugar hermoso q vale la pena visitar..",limpieza,ausente
gm_7a45b66aa035e741,Reserva Nacional de Paracas,B_minado,3,"It would be pretty difficult to do this on your own so I would recommend a guide. However, the guide we had was completely incompetent and seemed to be more interested in getting us to the restaurant where he was getting commission. Make sure you don't skimp on money for a good tour!",limpieza,ausente
gm_3ca9a17c0cd0a2e9,Reserva Nacional de Paracas,B_minado,5,"Bonito lugar para relajarse, aguas muy limpias, visitar mejor días de semana los sábados y domingos mucha gente",limpieza,positivo
gm_3b9394d4a592b4f9,Santuario Arqueológico de Pachacámac,B_minado,3,"Si bien el sitio arqueológico es muy interesante, no se puede acceder a ningún templo, solo se pueden recorrer sus exteriores. El museo del sitio está muy bueno, aunque la iluminación es bastante mala ya que no te permite tomar buenas fotografías. En general el estado de los templos está muy deteriorado.",limpieza,negativo
gm_2169de7b8340c450,Santuario Arqueológico de Pachacámac,B_minado,1,"The place is really nice and big but you can't enter most of it. You are only allowed in a kind of street together with cars. There are way too many small areas closed for no reason and no explanation, you can definitely see that there is a clear way to access with even footprints. Guards are standing in areas restricted for visitors and most of the time even standing on ruins whistling at you if you accidentally step on the sand out of the way. It's still nice to go there for a walk but the experience in general is not that far from looking at pictures in a museum.",limpieza,ausente
gm_e1a3fd33758076c1,Santuario Arqueológico de Pachacámac,B_minado,1,Pésima atención e información sobre los horarios de ingreso. A algunos les dicen que no hay ingreso.mientras q a otras personas dejan ingresar,limpieza,ausente
gm_403a1c92105145e0,Santuario Arqueológico de Pachacámac,B_minado,3,Excelente lugar para conocer.. pensamos que sería un lugar excelente para mountainbike pero se debe por obligación hacer con un guía y se restringe mucho la ruta.. Si el guía sería excelente porque hubiéramos podido ir hasta el templo del sol.,limpieza,ausente
gm_8a98db04c7586300,Santuario Arqueológico de Pachacámac,B_minado,2,El santuario es hermoso pero los guías viven apurados y hacen el recorrido casi corriendo. Pésimo.,limpieza,ausente
gm_d4f8f2057428dca8,Santuario Arqueológico de Pachacámac,B_minado,3,"It's a very large Ruins site. They still have some intact structures, but you can't even walk through them. You have to stay on a set path, like a safari. It would be much better if you could actually experience the structures. You can walk or drive around the grounds. Walking the entire grounds takes about 1.5 hours. There are some nice views of the towns below. But because of their restrictions, it's just okay.",limpieza,ausente
gm_7f936ff1298368d5,Santuario Arqueológico de Pachacámac,B_minado,2,Es un lugar importante para la historia pero no vale la pena como turismo. No lo recomiendo. Las ruinas estaban muy deterioradas. Lo único bueno es el museo pero tampoco justifica la visita,limpieza,negativo
gm_75da5ed3259d804f,Santuario Arqueológico de Pachacámac,B_minado,5,"Muy ordenado y limpio sólo atiende martes, jueves y sábado x el covi pero x lo demás muy bien señalizado",limpieza,positivo
gm_47cde37dd32eee5d,Santuario Arqueológico de Pachacámac,B_minado,1,"Pésimo servicio en la cafetería, compre una botella de agua, y luego me quisieron cobrar de más. Pero el servicio de bicicletas muy bueno, lo recomiendo.",limpieza,ausente
gm_80c6fe8776a31ace,Santuario Arqueológico de Pachacámac,B_minado,1,"Me gustó mucho, es un lugar que tiene mucha energía, y pensaba al recorrer el santuario que cientos de años atrás, lo recorrieron mis antepasados, lástima que vinieron unos saqueadores que se llevaron un montón de restos que ahora nos daría más pistas de lo que fue nuestra gran cultura, muy interesante, y que buena idea de revalorar nuestro patrimonio, orgullosa de ser Peruana, y de mis ancestros, soy Cusqueña de pura sepa, Viva El PERU🇵🇪",limpieza,ausente
gm_e5826dc75df786c4,Santuario Arqueológico de Pachacámac,B_minado,3,"Excelente para conocer un poco más las civilizaciones pre Incas, el museo esta muy bien hecho y el sitio arqueológico impresionante pero no tan bien cuidado.",limpieza,positivo
gm_c1ef3f4ba1ed1be8,Santuario Arqueológico de Pachacámac,B_minado,3,"Si piensas ir en bici, no lo recomiendo por que es OBLIGATORIO ingresar con guía y éste no tiene horario fijo de llegada al complejo. Pérdida de tiempo.",limpieza,ausente
gm_9f48ddba8d36152f,Santuario Arqueológico de Pachacámac,B_minado,4,El museo de sitio esta bien estructurado y didáctico. Lo malo es que en el recorrido dentro de la zona arqueológica no se puede ingresar a las ruinas a conocer por dentro las edificaciones,limpieza,ausente
gm_8529f7a628444ad6,Santuario Arqueológico de Pachacámac,B_minado,3,"Fue agradable volver después de años, les recomiendo visitar todo el santuario y seguir orgulloso de cultura.",limpieza,ausente
gm_69c61d167dc1d551,Santuario Arqueológico de Pachacámac,B_minado,4,"Hermoso lugar - vayan si o si. Es un lugar espectacular. ES UNO DE LOS ÚNICOS LUGARES INKA EN LIMA - la Capital del Perú Pd: lo único malo es que hay poca información en la página web y redes sociales. Por ejemplo: hoy fui para el recorrido en bicicleta y como no vi información solo me confié. Cuando fui, me dijeron que no fue el chico de las bicicletas así que tuve que hacerlo caminando. Normal - porque igual es parte del deporte la caminata (hay recorridos de 20 min pero yo hice el de 1:30) valió la pena.",limpieza,ausente
gm_0330d8df69a803e3,Santuario Arqueológico de Pachacámac,B_minado,3,"No me pareció la gran cosa, pierdes medio día en ir y volver. No está mal si eres fan de las culturas pre-hispanas pero es que tan poco se ve tanto.",limpieza,ausente
gm_2ec80dcbcd153c01,Santuario Arqueológico de Pachacámac,B_minado,5,"Imperdible en Lima, uber con espera 150 soles entrada 15 y guia 25, recomiendo elegir horas de poco tráfico, lo normal es 1 hora, con tráfico 3 y ojo que después de las 17:00 tienen restriccion vehicular, el recorrido es de aproximadamente 2-3 horas.",limpieza,ausente
gm_083d430cac319aa0,Santuario Arqueológico de Pachacámac,B_minado,4,"El lugar espectacular, sin embargo estaba cerrado el museo de sitio. Eso es muy malo.",limpieza,ausente
gm_211e56678a6e9e30,Santuario Arqueológico de Pachacámac,B_minado,4,"El museo de sitio es sencillo pero claro y conciso con datos claves y diagramas informativos bien explicados. El recorrido moderadamente extenso de las diversas ruinas del Santuario se puede hacer a pie, en bicicleta o en movilidad propia. Lamentablemente algunos detalles importantes de las ruinas no se pueden ver directamente si no desde una distancia considerable. Y se entiende el acceso restringido porque es lamentable ver en algunas zonas graffitis, grabados y otros atentados hechos por personas sin escrúpulos ni cultura que han deteriorado severamente éste patrimonio histórico y cultural de la humanidad.",limpieza,negativo
gm_a33db3009a6117b7,Santuario Arqueológico de Pachacámac,B_minado,3,El museo es excelente pero el ingreso a las ruinas esta prohibido y es un gran problema ya que uno asiste para ver la arquitectura del lugar.,limpieza,ausente
gm_76bed0c048df9725,Santuario Arqueológico de Pachacámac,B_minado,1,"La peor experiencia mi vida, no vengan!!!Mal trato de el personal y eso incómoda y hace sentir mal.",limpieza,ausente
gm_bc68055a8d357131,Santuario Arqueológico de Pachacámac,B_minado,5,"Muy agradable lugar. La vista es muy amena, iniciando por el museo donde, la curaduría se esmero por dar un amplio contexto histórico y cultural del sitio y todo lo que se verá en campo. Se puede ir por libre sin tour, al regreso es algo difícil conseguir transporte por aplicación si se sale después de las 2 pm. no olvidar el protector solar y ganas de caminar. A hoy aún están deshabitados los tours en bicicleta con la comunidad, esperamos vuelvan pronto",limpieza,ausente
gm_2a5d70fdd2a99296,Santuario Arqueológico de Pachacámac,B_minado,1,Dada la pesima atencion no es posible contemplar y analizar las muestras de la exposicion,limpieza,ausente
gm_58d01786fcc19f66,Santuario Arqueológico de Pachacámac,B_minado,3,"Not much left of these ruins, mostly rubble. Plenty of walking involved. The most pleasing moment is when you get to the highest point and it has a great view of the coast.",limpieza,ausente
gm_a892163f73af4f6e,Santuario Arqueológico de Pachacámac,B_minado,3,"Es lamentable la atención en el Museo. Ninguno de los trabajadores sonríe ni es amable con excepción de el muchacho del cafe, la cantidad de vigilantes hace que parezca más una prisión que un Museo. Las instalaciones que le llaman la cabaña donde hay asientos para el público no está disponible y fui desalojado por los vigilantes a sabiendas que es un lugar para sentarse a dibujar y escribir.",limpieza,ausente
gm_2ac7eebfd538e386,Santuario Arqueológico de Pachacámac,B_minado,5,A great inexpensive place to visit not too far from downtown Lima (Miraflores) lots of interesting ruins to see from 900bc to 1530. The guides provide useful information and gladly answer questions in Spanish or English but personally I felt a little rushed by them. After the guided tour we went back on our own to take some cool pictures. Just don't lose your ticket stub.,limpieza,ausente
gm_524c6c05da5f147e,Santuario Arqueológico de Pachacámac,B_minado,3,Si te gusta una caminata tranquila con un toque de historia este lugar es para tí. Ahora también hay un museo y todos los servicios necesarios. Los fds hay también bicis disponibles.,limpieza,ausente
gm_25d368123eda7d72,Santuario Arqueológico de Pachacámac,B_minado,4,"Es bastante interesante, lo único malo es que no puedes ir corriendo por las ruinas ha que es peligroso, así que estás supeditado a usar las bicicletas, aunque su costo es muy bajo del alquiler.",limpieza,ausente
gm_b3be373f7967c3db,Santuario Arqueológico de Pachacámac,B_minado,2,"Decepcionante. Es un trekking en subida, pero en la parte superior no se puede acceder al templo, solo se puede mirar el exterior que no está muy bien cuidado. No habían guías disponibles. La parte del museo interior es breve y con pocas piezas en exhibición. Es un viaje largo hasta el sitio y resultó un poco decepcionante. La cultura es hermosa pero hay mejores museos y sitios arqueológicos en Lima.",limpieza,positivo
gm_8bfbdb5aab4f8d89,Santuario Arqueológico de Pachacámac,B_minado,3,"Los servicios higiénicos están en buen estado y limpio. Sugiero que los administradores del santuario deben de respetar y estar informados de los eventos astronómicos cómo el solsticio y equinoccio, habilitando el acceso a todos los que practican está ceremonia ancestral.",limpieza,positivo
gm_5ff773a1c779ff4c,Santuario Histórico de Machu Picchu,B_minado,3,"Climbed this. Huge Inca stairs, not an easy 2 hour climb. One buster on the way down. Not sure it's worth it. Use the time to go to the Inca bridge. If you do want to go, you have to buy tickets in advance the day before. There are daily quotas. The only reason people go up there is because they are already invested because they bought the ticket. Machu Picchu is tiny from up there. The views from the top - I've seen better.",limpieza,ausente
gm_48e3dc7e15757178,Santuario Histórico de Machu Picchu,B_minado,2,"Machu Picchu Mountain used to be free to hike (with your day-pass to the park), but now comes at an additional charge to your ticket. I'm from Alaska, and no stranger to hiking mountains, 2-3 thousand feet of elevation in an afternoon is no problem for me, so I didn't expect issues on this trail. But hiking at elevation is a different ball-game, it was a completely geuling trek. And due to the new ticketing system, you have to be out of the park by noon (only the morning ticket holders can buy the mountain trail pass) so there's really a rush to get up and down in time to see some of the rest of the park before you have to leave. The trail is poorly managed and cared for with trash everywhere, and even a few spots that have become informal lavatories, and have not been cleaned up in some time. And that isn't even to mention the insanity that is getting to the park in the first place. If you read on the official website not to bring food, plastic water bottles, or trekking polls, forget all that; nobody on the park staff cares about any of the rules, and following them made the hike much more difficult than it would otherwise have had to be, especially with a bad knee that hurts going downhill, I would have loved to have my trekking polls with me, well, plenty of people ignored the rules and were let right in with all their snacks, extra water, and polls. It's not all bad, there are several bluffs and overlooks on the way up that offer absolutely incredible views of the Machu Picchu site, and surrounding valley, some were even better than the view from the peak. And you're hiking on original Inca laid stone, which is an experience in itself. There are a few sections with sheer drops from with the trail maybe 2 feet wide amd there are no guard or hand rails, that's a little hair-raising, but most of the trail is 5 or 6 feet wide. At the top is a small roofless wooden structure with a few benches for resting (the only ones on the entire hike), and a sign with the peak's elevation. That's it. No signage about what the Inca used the top of the mountain for (it's their trail after all), or a map showing the location of other sites visible from the peak and how they related to each other, or anything at all informative, and although you're now required to enter the park with a guide, they don't go up the mountain with you, so no help there. All in all, I don't reccomend the mountain trail unless you're staying at the Belmond and already planning on more than one day in the park. The logistics of getting their are too crazy, and a half-day in the park too expensive to spend it on one hiking trail, the rest of the park is far more interesting anyway.",limpieza,negativo
gm_f6c608f0a7aa2610,Santuario Histórico de Machu Picchu,B_minado,5,Of course! Crowded as is one of the 7 wonders of the world. But really epic experience.,limpieza,ausente
gm_0409f65fe7606fd8,Santuario Histórico de Machu Picchu,B_minado,4,"A once and a lifetime experience that should not be missed. However, the long lines and complex process of buying bus tickets was very stressful. Also, being rushed in Machu Picchu was very frustrating. Our ticket said good for 6 hours, but when we we entered the area to climb the Waynapicchu Mountain Circuit 3A they told us the mountain would close at noon and we would need to make it to the top by then. There was an official at the top enforcing this timing.",limpieza,ausente
gm_15056fdcfd436e60,Santuario Histórico de Machu Picchu,B_minado,1,"I’m giving a 1-star review for the absolutely terrible new ticketing system. Forcing visitors to see only one tiny section of Machu Picchu is a horrendous idea, and if other world wonders followed this model, world tourism would collapse. My experience was a complete disaster. I originally had a ticket for Circuit No. 2 and wanted to go to the top, but my official tour guide insisted the top was part of Circuit No. 1. So I purchased an additional ticket for Circuit No. 1 just to make sure I could see everything. Then, when I tried to go up, the staff told me that what I wanted to see was not Ticket No. 1 but it was actually Circuit No. 2, and because my original Circuit No. 2 ticket had been valid in the morning, it was now “expired”. So despite buying different tickets, they still refused to let me see the top of circuit 2 from Machu Picchu. Their only response was to tell me to complain to my tour guide, which is absolutely useless and does nothing to fix the fact that I ended up out of one important part I came to see. What makes this even worse is their complete lack of empathy. They don’t understand, or probably don’t care, that people wait months or even years to visit Machu Picchu, and for many it’s a once-in-a-lifetime experience. If someone has a VALID ticket, even if it expired, DURING LOW SEASONS, a few hours earlier due to confusing instructions, the staff should show some humanity and let them in. There is absolutely no reason to be so strict. It was even late afternoon and there wasn't any crowd at all. Instead, the rangers and gate agents were rude, unhelpful, inflexible, and completely indifferent. They just recite the same memorized line ""your ticket expired"" and refuse to help in any real way. Honestly, AI robots would do a far better job than the staff currently working there. I had heard many complaints about Machu Picchu, but now I've experienced this myself. Hope this review helps someone",limpieza,ausente
gm_f705f9a88b8f2223,Santuario Histórico de Machu Picchu,B_minado,2,"This place is very very expansive and not worse the money, the entrace is 152 sol. If you take a train its cost 65 dollars and bus to machu picchu is 24 dollars. ->If you want to save money We make everything without the train and bus. You need to arrive to santa teresa then to the electric station and then walk like 8 km to the entrace and then more like 1.5 km to the top of machu picchu. Buy tickets before or you will need to go the agua calientes and buy there(more 40 minuts walk). Total trip taked us 20 km.",limpieza,ausente
gm_a39c778437d4f620,Santuario Histórico de Machu Picchu,B_minado,3,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",limpieza,ausente
gm_07cc4ced21224c2e,Santuario Histórico de Machu Picchu,B_minado,5,"Very unique and beautiful, however, extremely busy with tourists daily with long wait lines at the bus to take you up the hill where the site is. Don’t book a guide, just enjoy the site at your own pace.",limpieza,ausente
gm_947481264b4e091f,Santuario Histórico de Machu Picchu,B_minado,1,"Machu Picchu is a tourist trap, I don’t recommend going there. You pay for entrance ticket, train, bus, toilets, everything. And have to wait in lines in every point for so long. The trip from Cusco and back took 16 hours and more than 200 dollars for what??? Only 1 hour walk through the route. The ruins aren’t impressive because they are not original but rebuilt. Go to other ruins around Cusco instead. And the last recommendation: do not be caught on trap, treat locals as they treat you. Don’t overpay, bargain when possible, don’t leave tips because you were already changed twice, bring your own food and drinks to have a lunch.",limpieza,neutro
gm_41edefa649439911,Santuario Histórico de Machu Picchu,B_minado,3,"While the actual place is amazing, the current system they have of different circuits, and the footpaths they made for them, is extremely restricting and bottles up hundreds of tourists in very tight lanes and stairways. It’s quite challenging to experience the place with any kind of appreciation because you’re always being herded to a different spot.",limpieza,ausente
gm_3d8ba8fbb64aec3b,Santuario Histórico de Machu Picchu,B_minado,5,"One of my bucket list destinations realized. It does not disappoint. A dramatic ascent by bus to the entrance, then a short walk to one of the most iconic views in all the world. Breathtaking.",limpieza,ausente
gm_a04279b27bedf717,Santuario Histórico de Machu Picchu,B_minado,3,"Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...",limpieza,ausente
gm_f5731e4bf4efa2b6,Santuario Histórico de Machu Picchu,B_minado,5,"It's been a dream to visit Machu Picchu for decades. The visit and tour did not disappoint! It was everything and more than I could have imagined. Our tour guide, Rosemary, was excellent! If tickets weren't sold out, I would have visited again before leaving Aguas Calientes. It was definitely a magical, intriguing, awesome experience.",limpieza,ausente
gm_3a37b9241009e0b2,Santuario Histórico de Machu Picchu,B_minado,5,"Visiting Machu Picchu is an amazing adventure. There are a few ways to get into the top of the mountain: you can walk from Machu Picchu Pueblo or you can take a bus from the center of the Pueblo (need to buy the tickets from a local bus company Conset Tour - the only one that does this driving, around 24 USD the two-way). And to access the ruins you also need to buy the tickets, you can book them online or buy them on the local Peru tourist station. There are 4 different circuits that you need to choose to enter the ruins, which give access to different parts of Machu Picchu.",limpieza,ausente
gm_983cea504ed5a16e,Santuario Histórico de Machu Picchu,B_minado,1,"CORRUPTION ALERT! Important: this review is NOT about Machu Picchu itself. Machu Picchu is extraordinary and deserves every bit of its reputation. This review is about the management of the ticketing system and the openly tolerated corruption surrounding it. The current circuit reservation system is a mess. We planned our trip months in advance and specifically wanted Circuit 2. We checked availability online repeatedly, including several months before arrival, and it appeared unavailable. We accepted that and adjusted our plans. Then we arrived in Peru and discovered that there were hundreds of tickets available locally for the very circuits that had supposedly been unavailable online. If tickets exist, they should be visible and accessible through the official system. If they are being intentionally reserved for local sales, that should be clearly explained. The lack of transparency makes the entire process feel arbitrary and unfair. What happened inside Machu Picchu was even worse. The site management constantly emphasizes the importance of circuit controls, visitor limits, and strict regulations to protect the monument. Yet while standing near entrances to other circuits, we were approached multiple times by guides who openly suggested they could get us access in exchange for extra cash. We did not ask for this. We were not looking for loopholes. The offers came to us. Not once. Not twice. Multiple times. The most disturbing part was how normal it seemed. There was no hesitation, no attempt to hide it, and guides appeared to be communicating with one another. It gave the impression that everyone knows it is happening and nobody cares enough to stop it. So what exactly is the purpose of all these strict regulations if they can be bypassed with a cash payment? Visitors are told that access restrictions are essential to prevent overcrowding and protect one of the world’s most important archaeological sites. Yet at the same time, people are openly offering ways around those restrictions for money. That is not conservation. That is not heritage protection. That is a system that risks undermining its own credibility. Machu Picchu deserves better than this. The people responsible for managing access should focus less on creating confusing ticketing rules and more on addressing the corruption that visitors can see with their own eyes. If employees, guides, or contractors are openly soliciting unofficial payments at one of the world’s most famous cultural sites, that should be treated as a serious problem and investigated immediately. The monument is incredible. The management experience was deeply disappointing.",limpieza,ausente
gm_dffab29d4f092db7,Santuario Histórico de Machu Picchu,B_minado,1,"Very disappointed and unimpressed. They try and hide the true history. The site is very bare. If you only want pictures then it's ok to visit, if you want true history better off doing your own research",limpieza,ausente
gm_7f72c0e4b40f7dd5,Santuario Histórico de Machu Picchu,B_minado,2,"Two stars compared to my expectations. It's a beautiful place, but overrun with people, expensive to get to, and v touristy. Think Disney meets Williamsburg. I did enjoy the hike up Machu Picchu mountain and the conversations with other travelers. We took the bus up, and hiked back down. The hike up is a serious climb, so be prepared! If you'd like to avoid the train, you can get a bus to a hydroelectric plant from Cusco and, from there, hike a couple hours to Aguas Calientes. Overall, the guides we heard didn't have knowledge that made it worth the cost. I'd recommend and audio tour online instead. There are more beautiful places and hikes to be found in the world.",limpieza,ausente
gm_10642031a2fd734b,Santuario Histórico de Machu Picchu,B_minado,3,"Machu Picchu Is undoubtedly one of the most incredible places we've ever been too, helped by good weather and a quieter day with fewer people. However, there's a few things though that could be done to improve the experience, particularly given the hefty price tag attached to the visit. - There is zero information around the site about it's history or design. When visiting one of the wonders of the world it seems insane that zero information is provided to let people learn more about the sites rich past. I presume this is to encourage the use of guides, but regardless a small number of boards, even just indicating what certain spaces are or what they were used for, should be a minimum. - Toilets should be free. Given the amount it costs, there is no excuse for charging for the toilets at the top of the hill. If required, get people to show their tickets before being able to use the bathroom, but to outright charge is just a desperate attempt to squeeze you for a couple more dollars",limpieza,positivo
gm_fc17b95bc277f206,Santuario Histórico de Machu Picchu,B_minado,5,"It is difficult to describe Machu Picchu without sounding cliché, but the experience really lives up to its reputation. We hiked all the way up on foot and it was raining at first, which actually made it more atmospheric. At the beginning, the site was covered in clouds, but as time passed, everything cleared up and the view slowly appeared. It felt magical. If you are deciding which route to take, I recommend Circuit 2. It gives you both panoramic views and access to explore the interior of the ruins. Completely worth it.",limpieza,ausente
gm_0ade8a806731f10d,Santuario Histórico de Machu Picchu,B_minado,5,"Incredible experience! Our guide, Jordan, was knowledgeable, and really tailored his tour to our interests. We took the Inca Bridge option, and was so pleased with how little people were on the trail. We got to see more of the orchids, insects ( especially the butterflies) and hummingbirds up close. The city of Machu Pichu was really impressive! At first it seemed like a lot of people, but by the time we got back from the Inca Bridge, most of them were gone. So it was not crowded. We were able to get stunning photos even in the low season! It did rain closer to the end of our tour, but not a lot, and we were prepared for it. Bring a rain jacket, and some waterproof pants, if you can. A hat also helps. That's if you're going during the rainy season. No umbrellas or selfie sticks are allowed.",limpieza,ausente
gm_015e12427acedc51,Santuario Histórico de Machu Picchu,B_minado,5,"A Timeless Sacred Experience at Machu Picchu’s Historic Sanctuary, Peru If you’re chasing awe-inspiring scenery woven with ancient wonder, Machu Picchu’s Historic Sanctuary is a must-see. This UNESCO-listed wonder blends breathtaking Andean peaks, remarkable Inca architecture, and a sense of sacred mystery that lingers long after your visit. What makes it special Iconic, panoramic setting: Nestled high in the Andes, the terraced citadel rises against dramatic skies, offering vistas that feel almost otherworldly and utterly unforgettable. Architectural ingenuity: The precision of Inca stonework, the sun temples, and the agricultural terraces showcase sophisticated engineering and aesthetic harmony with the natural landscape. Rich historical context: The sanctuary anchors a wealth of stories about Inca civilization, daily life, astronomy, and ritual practice, inviting exploration and imagination. Spiritual resonance: For many visitors, the site carries a contemplative energy—an invitation to pause, reflect, and connect with history, culture, and nature. Cultural and natural blend: The combination of rocky outcrops, cloud-draped ridges, and well-preserved ruins creates a holistic experience of humanity’s ancient ingenuity in harmony with the environment. What to expect A multi-sensory journey: The textures of stone, the scent of the highland air, and the expansive views create a memorable, immersive adventure. Guided and self-guided insights: Local guides offer fascinating context, while well-marked trails allow for independent exploration at your own pace. Photographic opportunities everywhere: Every terrace, stair, and stonework promises a picture-perfect moment against the dramatic Andean backdrop. Practical tips Plan ahead for altitude and weather: The high elevation can be challenging; hydrate, pace yourself, and dress in layers. Wear sturdy footwear: Expect uneven paths, steps, and some steep sections. Start early or late: To beat crowds and catch the golden light, consider early morning or late afternoon visits. Respect local customs and preservation rules: Stay on designated paths, do not touch ancient walls, and follow guidance to protect this sacred site. Bottom line Machu Picchu’s Historic Sanctuary is a monumental, life-changing destination that blends natural beauty, architectural prowess, and cultural heritage into a once-in-a-lifetime experience. It’s a must-visit for travelers seeking inspiration, historical insight, and a powerful reminder of humanity’s enduring curiosity and resilience. Highly recommended for history buffs, hikers, photographers, and anyone who wants to connect with a sacred echo of the past.",limpieza,ausente
gm_04b1cbc5d7ca1a68,Santuario Histórico de Machu Picchu,B_minado,5,"What an amazing place and so grateful to have visited it after doing the Salkantay Trek. It definitely pays out to be the first one to enter this place. Try to get to the first viewpoint asap and you will be able to enjoy the view without any people. Wild lamas are the only other tourists. After an hour, the whole city is filled with people and you’ll have to queue. Make sure to visit the city at the end, once you get there you are not allowed to go back.",limpieza,ausente
gm_134690c5319d4361,Santuario Histórico de Machu Picchu,B_minado,3,"Unfortunately, our experience visiting Machu Picchu did not meet our expectations. First, one must take a train to get there. The ticket prices are quite high, yet the trains are old and unreliable. Our departure was delayed by an hour because the train broke down en route. The train stations are small and cannot accommodate the number of people waiting, forcing many to sit on the floor or stand until boarding. Moreover, the overpriced buses that take you to the Machu Picchu entrance are also outdated and in desperate need of replacement. My seat was broken, making it impossible to lean back comfortably. The greatest disappointment, however, was Machu Picchu itself. It was difficult to obtain Circus 2 tickets to enter the ancient city. Once we arrived, we found that many important and interesting sites were closed to visitors, a fact that was not disclosed when we paid the full price. Overall, it was a disappointing experience. I wonder where all the money goes, as conditions appear to worsen each year.",limpieza,ausente
gm_8d1cf19b3ad8d3a0,Santuario Histórico de Machu Picchu,B_minado,3,Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,limpieza,ausente
gm_86b598085627fd65,Santuario Histórico de Machu Picchu,B_minado,2,"Bring plenty of patience to deal with the management of Machu Pichu . I waited 1 hour to board the only busses that are allowed into Machu Pichu and waited 1 1/2 hours in rain and dirt road to board the bus back from Machu Pichu. Attached photos are the people waiting for busses to leave Machu Pichu Machu Pichu is worth visiting, but the people in charge of the area and operation deserve condemnation",limpieza,ausente
gm_079cfbf7a1f54f07,Santuario Histórico de Machu Picchu,B_minado,5,Amazing Incas city located on Macu Piccu mountain. Well preserved ruins and stunning views which are a dream of many people to see. You can reach this archeological wonder walking from Agus Calientes city with the trekking path or you can take a bus from Aguas Calientes. The entrance tickets need to be bougt few monts in advance as this place is really crowded!,limpieza,positivo
gm_0662d4e1d52c9e52,Santuario Histórico de Machu Picchu,B_minado,5,"TICKETS: BOOK TICKETS AT LEAST 2.5 MONTHS BEFORE. I’m not joking, in April we couldn’t book our tickets for May visit, that’s why we had to go to Aguas Calientes one day before our date via the earliest train to be ones of 500 people who can buy the tickets for the next day (it’s only one available option to have tickets if you can’t buy them online because they are sold out). So, it’s possible, but you have to wake up extremely early. PLACE: of course, Machu Picchu is beautiful! It’s a definitely must-visit point in Peru.",limpieza,ausente
